Date,STOXX_600_Global,Banks,Basic_Resources,Chemicals,Construction_Materials,Financial_Services,Food_Beverage,Health_Care,Industrial_Goods,Insurance,Media,Oil_Gas_Energy,Personal_Household,Real_Estate,Retail,Technology,Telecom,Travel_Leisure,Utilities,Automobiles_Parts
2017-10-04,30.966449737548828,13.211772918701172,31.866914749145508,19.734067916870117,40.96896743774414,40.29689025878906,42.44966506958008,66.61907958984375,47.3814811706543,20.817602157592773,18.986440658569336,21.95340919494629,24.46746826171875,14.824191093444824,57.97863006591797,40.193199157714844,20.802310943603516,80.65168762207031,21.917469024658203,
2017-10-05,30.99870491027832,13.322075843811035,32.20941925048828,19.897157669067383,40.76627731323242,40.4244384765625,42.442230224609375,66.35649108886719,47.22245407104492,20.890649795532227,18.949256896972656,22.13114356994629,24.46746826171875,14.738774299621582,58.23185729980469,40.15519714355469,20.724397659301758,80.54119873046875,22.19576644897461,
2017-10-06,30.910037994384766,13.286493301391602,31.988222122192383,19.835031509399414,40.431396484375,40.39892578125,42.4273681640625,66.33901977539062,47.019264221191406,20.949081420898438,18.964130401611328,21.932077407836914,24.377124786376953,14.636274337768555,57.96116256713867,40.0601692199707,20.689767837524414,80.28627014160156,22.037817001342773,
2017-10-09,30.958398818969727,13.258028984069824,31.816970825195312,19.85832977294922,40.510719299316406,40.47544860839844,42.486839294433594,66.21649932861328,47.03693771362305,20.978303909301758,18.964130401611328,21.960519790649414,24.409971237182617,14.636274337768555,58.25802993774414,40.392730712890625,20.681116104125977,80.21829986572266,22.33867073059082,
2017-10-10,30.942277908325195,13.19753646850586,31.902585983276367,19.8660888671875,40.52833938598633,40.50095748901367,42.256385803222656,65.78765106201172,47.06343460083008,20.949081420898438,18.971567153930664,22.038719177246094,24.508529663085938,14.69179630279541,58.39775848388672,40.15519714355469,20.784990310668945,80.226806640625,22.323633193969727,
2017-10-11,30.958398818969727,13.18686580657959,31.560081481933594,19.928218841552734,40.572391510009766,40.40742874145508,42.36045455932617,65.74390411376953,46.99274826049805,20.9417781829834,18.830265045166016,22.06715965270996,24.582456588745117,14.755863189697266,58.406494140625,40.145687103271484,20.86290740966797,80.11634063720703,22.62449073791504,
2017-10-12,30.958398818969727,13.129929542541504,31.774145126342773,19.889394760131836,40.6605224609375,40.594505310058594,42.36789321899414,65.6388931274414,47.019264221191406,21.000213623046875,18.830265045166016,21.967622756958008,24.582456588745117,14.832738876342773,58.55492401123047,40.24070358276367,20.984098434448242,80.20130920410156,22.692182540893555,
2017-10-13,31.063175201416016,13.065884590148926,32.5804557800293,19.96705436706543,40.76627731323242,40.82408142089844,42.204341888427734,65.50760650634766,47.089927673339844,21.036739349365234,18.956687927246094,22.152469635009766,24.582456588745117,14.871170997619629,58.84306335449219,40.50676345825195,21.06201171875,80.78764343261719,22.692182540893555,
2017-10-16,31.047061920166016,13.055756568908691,32.906341552734375,19.925973892211914,40.5572509765625,40.96376037597656,42.206878662109375,66.0565414428711,46.98751449584961,21.021936416625977,18.95035743713379,22.15306282043457,24.545791625976562,14.897229194641113,58.881465911865234,40.43466567993164,21.004680633544922,81.09623718261719,22.50543785095215,
2017-10-17,30.982576370239258,13.102206230163574,32.51844787597656,19.83127212524414,40.468868255615234,40.510799407958984,42.2217903137207,65.77543640136719,46.96980667114258,20.948638916015625,19.047765731811523,22.052528381347656,24.545791625976562,14.854238510131836,58.83763122558594,40.44417953491211,20.908491134643555,80.73888397216797,22.59711265563965,
2017-10-18,31.079299926757812,13.180811882019043,32.17364501953125,19.83916473388672,40.6456298828125,40.510799407958984,42.534873962402344,65.9072036743164,47.24417495727539,21.01460838317871,19.205116271972656,21.9807186126709,24.545791625976562,15.013312339782715,59.170711517333984,40.349098205566406,21.030920028686523,80.6878433227539,22.604753494262695,
2017-10-19,30.869733810424805,13.059330940246582,32.19520568847656,19.72079086303711,40.6456298828125,40.08345413208008,41.878883361816406,65.52067565917969,46.952117919921875,21.007278442382812,18.95035743713379,21.94481658935547,24.545791625976562,14.897229194641113,59.00416564941406,40.44417953491211,20.751083374023438,80.543212890625,22.620037078857422,
2017-10-20,30.942277908325195,13.227263450622559,32.34605026245117,19.783918380737305,40.84889602661133,40.416770935058594,41.75215148925781,65.36259460449219,47.093711853027344,21.219844818115234,18.95035743713379,21.995080947875977,24.545791625976562,14.781145095825195,58.95158386230469,40.69136047363281,20.751083374023438,80.9686279296875,22.63530921936035,
2017-10-23,30.99064826965332,13.159378051757812,32.597469329833984,19.815486907958984,40.81355285644531,40.459510803222656,41.871429443359375,65.59098815917969,47.270729064941406,21.168533325195312,18.95035743713379,22.03098487854004,24.545791625976562,14.652164459228516,58.98664855957031,41.19525909423828,20.751083374023438,81.2749252319336,22.772815704345703,
2017-10-24,30.901987075805664,13.223686218261719,32.62619400024414,19.760250091552734,40.74283981323242,40.10909652709961,42.266517639160156,64.57200622558594,47.12027359008789,21.146547317504883,18.733043670654297,22.131521224975586,24.364160537719727,14.5833740234375,58.548404693603516,41.02412414550781,20.558706283569336,80.9345932006836,22.65822982788086,
2017-10-25,30.700490951538086,13.18438720703125,32.20238494873047,19.657663345336914,40.442344665527344,40.117645263671875,41.95342254638672,63.4915771484375,47.06715774536133,21.080575942993164,18.733043670654297,21.987897872924805,24.364160537719727,14.458697319030762,57.62811279296875,41.13819122314453,20.689878463745117,80.9345932006836,22.276264190673828,
2017-10-26,31.03899574279785,13.259418487548828,32.59027099609375,19.736570358276367,41.18473434448242,40.65608596801758,42.46778106689453,63.62334060668945,47.75750732421875,21.469053268432617,18.733043670654297,22.174604415893555,24.364160537719727,14.617773056030273,58.09263229370117,41.090675354003906,20.943470001220703,81.12179565429688,22.620037078857422,
2017-10-27,31.232440948486328,13.205824851989746,32.45379638671875,19.76814079284668,41.25545120239258,40.67317581176758,42.99704360961914,64.17671966552734,48.20888137817383,21.454395294189453,18.733043670654297,22.469024658203125,24.7522029876709,14.755346298217773,58.57469940185547,41.50899887084961,21.17082977294922,81.81950378417969,22.734622955322266,
2017-10-30,31.240501403808594,13.198678016662598,32.60464859008789,19.902294158935547,41.326148986816406,40.51934051513672,43.175941467285156,64.3172607421875,48.323944091796875,21.395763397216797,18.927871704101562,22.76344108581543,24.892559051513672,14.841338157653809,58.66233825683594,41.47096252441406,21.27577018737793,81.53022003173828,22.841575622558594,
2017-10-31,31.240501403808594,13.198678016662598,32.60464859008789,19.902294158935547,41.326148986816406,40.51934051513672,43.175941467285156,64.3172607421875,48.323944091796875,21.395763397216797,18.927871704101562,22.76344108581543,24.892559051513672,14.841338157653809,58.66233825683594,41.47096252441406,21.27577018737793,81.53022003173828,22.841575622558594,
2017-11-01,31.482309341430664,13.137939453125,33.24394989013672,20.004886627197266,41.105201721191406,40.852657318115234,44.152469635009766,64.50174713134766,48.73106384277344,21.63031005859375,18.927871704101562,23.100929260253906,24.57056427001953,14.935921669006348,58.960330963134766,42.39316940307617,21.54685401916504,82.93412780761719,22.99436378479004,
2017-11-02,31.345277786254883,13.145086288452148,33.23676681518555,19.93386459350586,41.15821838378906,40.68172836303711,44.19719696044922,63.97468185424805,48.518646240234375,21.571672439575195,18.800487518310547,23.23019027709961,24.46323585510254,14.966018676757812,58.63604736328125,42.00336837768555,21.31075668334961,82.99369812011719,22.956161499023438,
2017-11-03,31.441997528076172,13.016453742980957,33.24394989013672,19.736570358276367,41.28195571899414,40.852657318115234,44.40592956542969,64.3084945678711,48.77531433105469,21.417739868164062,18.800487518310547,23.15121078491211,24.578821182250977,15.034810066223145,59.302162170410156,42.27907943725586,21.415679931640625,83.8530502319336,22.948524475097656,
2017-11-06,31.458120346069336,12.955713272094727,33.595924377441406,19.649768829345703,41.1759033203125,40.8270149230957,44.33137893676758,64.56324768066406,48.7841796875,21.403087615966797,18.965333938598633,23.330730438232422,24.529281616210938,15.069201469421387,59.319698333740234,42.59283447265625,21.494384765625,83.99771881103516,23.07075309753418,
2017-11-07,31.321104049682617,12.97358226776123,33.22957992553711,19.507720947265625,40.94611358642578,40.67317581176758,43.95866012573242,64.00983428955078,48.5717658996582,21.366436004638672,18.86043357849121,23.474340438842773,24.190780639648438,15.043405532836914,58.61851501464844,42.30760192871094,21.389446258544922,83.43612670898438,23.11658477783203,
2017-11-08,31.280792236328125,12.93427562713623,33.37324523925781,19.460369110107422,41.25545120239258,40.42532730102539,43.354854583740234,63.81657791137695,48.368194580078125,21.337120056152344,18.86792755126953,23.40971565246582,24.405445098876953,15.094998359680176,58.64482498168945,42.11745834350586,21.205810546875,83.46166229248047,23.200620651245117,
2017-11-09,30.942277908325195,12.898547172546387,32.61899948120117,19.420915603637695,40.9107666015625,39.85271072387695,42.89268112182617,63.04356002807617,47.624755859375,21.285812377929688,18.688091278076172,23.086580276489258,24.18252182006836,15.043405532836914,58.42569351196289,41.18574142456055,21.100872039794922,82.04071044921875,22.956161499023438,
2017-11-10,30.845558166503906,12.923554420471191,32.70521926879883,19.310436248779297,40.60143280029297,39.946712493896484,42.63923645019531,62.56924057006836,47.3415412902832,21.30047035217285,18.69558334350586,22.885513305664062,24.08344841003418,14.974616050720215,58.25039291381836,41.033626556396484,21.118364334106445,81.57273864746094,22.76517677307129,
2017-11-13,30.61988067626953,12.819938659667969,32.46097946166992,19.160499572753906,40.23023223876953,39.331356048583984,42.44542694091797,62.50776672363281,46.952117919921875,21.13921546936035,18.508251190185547,22.720348358154297,23.79448127746582,14.90152645111084,58.40816879272461,40.824459075927734,20.92598533630371,80.8494873046875,22.54364013671875,
2017-11-14,30.45062255859375,12.705601692199707,31.563081741333008,19.192066192626953,40.02696990966797,39.26298522949219,42.33359909057617,62.261783599853516,46.739688873291016,21.021936416625977,18.508251190185547,22.382856369018555,23.868783950805664,14.91872787475586,57.92610549926758,40.910030364990234,20.812299728393555,80.58572387695312,22.429048538208008,
2017-11-15,30.321672439575195,12.727042198181152,31.254199981689453,19.326221466064453,39.74415969848633,39.09206008911133,41.94596481323242,61.98949432373047,46.500732421875,20.97795867919922,18.305938720703125,22.03098487854004,23.67888832092285,14.862833976745605,57.54044723510742,40.72938919067383,20.716108322143555,80.09222412109375,22.36029624938965,
2017-11-16,30.555408477783203,12.77348804473877,31.48406410217285,19.420915603637695,40.54841232299805,39.690311431884766,42.31123733520508,62.79763412475586,46.99635696411133,21.09523582458496,18.553205490112305,21.966360092163086,23.976119995117188,15.060600280761719,58.03127670288086,41.413917541503906,21.08338737487793,80.4496078491211,22.451961517333984,
2017-11-17,30.490928649902344,12.698458671569824,31.448148727416992,19.286760330200195,40.353965759277344,39.69887161254883,42.10250473022461,62.63950729370117,46.66889953613281,21.124553680419922,18.688091278076172,21.966360092163086,23.81924819946289,14.991811752319336,57.95240020751953,41.233280181884766,20.943470001220703,80.32194519042969,22.138750076293945,
