Date,STOXX_600_Global,Banks,Basic_Resources,Chemicals,Construction_Materials,Financial_Services,Food_Beverage,Health_Care,Industrial_Goods,Insurance,Media,Oil_Gas_Energy,Personal_Household,Real_Estate,Retail,Technology,Telecom,Travel_Leisure,Utilities,Automobiles_Parts
2004-08-31,233.6300048828125,,,,,,,,,,,,,,,,,,,
2004-09-01,235.2100067138672,,,,,,,,,,,,,,,,,,,
2004-09-02,236.11000061035156,,,,,,,,,,,,,,,,,,,
2004-09-03,237.9499969482422,,,,,,,,,,,,,,,,,,,
2004-09-06,238.7899932861328,,,,,,,,,,,,,,,,,,,
2004-09-07,238.6699981689453,,,,,,,,,,,,,,,,,,,
2004-09-08,238.60000610351562,,,,,,,,,,,,,,,,,,,
2004-09-09,237.13999938964844,,,,,,,,,,,,,,,,,,,
2004-09-10,237.9499969482422,,,,,,,,,,,,,,,,,,,
2004-09-13,240.0,,,,,,,,,,,,,,,,,,,
2004-09-14,239.17999267578125,,,,,,,,,,,,,,,,,,,
2004-09-15,238.6999969482422,,,,,,,,,,,,,,,,,,,
2004-09-16,239.75,,,,,,,,,,,,,,,,,,,
2004-09-17,241.11000061035156,,,,,,,,,,,,,,,,,,,
2004-09-20,240.25999450683594,,,,,,,,,,,,,,,,,,,
2004-09-21,241.3699951171875,,,,,,,,,,,,,,,,,,,
2004-09-22,240.00999450683594,,,,,,,,,,,,,,,,,,,
2004-09-23,238.22000122070312,,,,,,,,,,,,,,,,,,,
2004-09-24,238.94000244140625,,,,,,,,,,,,,,,,,,,
2004-09-27,237.3699951171875,,,,,,,,,,,,,,,,,,,
2004-09-28,238.50999450683594,,,,,,,,,,,,,,,,,,,
2004-09-29,239.33999633789062,,,,,,,,,,,,,,,,,,,
2004-09-30,237.74000549316406,,,,,,,,,,,,,,,,,,,
2004-10-01,241.85000610351562,,,,,,,,,,,,,,,,,,,
2004-10-04,244.17999267578125,,,,,,,,,,,,,,,,,,,
2004-10-05,244.38999938964844,,,,,,,,,,,,,,,,,,,
2004-10-06,244.19000244140625,,,,,,,,,,,,,,,,,,,
2004-10-07,244.14999389648438,,,,,,,,,,,,,,,,,,,
2004-10-08,243.07000732421875,,,,,,,,,,,,,,,,,,,
2004-10-11,242.92999267578125,,,,,,,,,,,,,,,,,,,
2004-10-12,241.0500030517578,,,,,,,,,,,,,,,,,,,
2004-10-13,241.60000610351562,,,,,,,,,,,,,,,,,,,
2004-10-14,239.97000122070312,,,,,,,,,,,,,,,,,,,
2004-10-15,239.49000549316406,,,,,,,,,,,,,,,,,,,
2004-10-18,238.77000427246094,,,,,,,,,,,,,,,,,,,
2004-10-19,241.0500030517578,,,,,,,,,,,,,,,,,,,
2004-10-20,238.64999389648438,,,,,,,,,,,,,,,,,,,
2004-10-21,240.05999755859375,,,,,,,,,,,,,,,,,,,
2004-10-22,239.8699951171875,,,,,,,,,,,,,,,,,,,
2004-10-25,235.9499969482422,,,,,,,,,,,,,,,,,,,
2004-10-26,236.64999389648438,,,,,,,,,,,,,,,,,,,
2004-10-27,239.47999572753906,,,,,,,,,,,,,,,,,,,
2004-10-28,240.94000244140625,,,,,,,,,,,,,,,,,,,
2004-10-29,240.3000030517578,,,,,,,,,,,,,,,,,,,
2004-11-01,242.2899932861328,,,,,,,,,,,,,,,,,,,
2004-11-02,244.5,,,,,,,,,,,,,,,,,,,
2004-11-03,245.2899932861328,,,,,,,,,,,,,,,,,,,
2004-11-04,244.55999755859375,,,,,,,,,,,,,,,,,,,
2004-11-05,245.89999389648438,,,,,,,,,,,,,,,,,,,
2004-11-08,245.60000610351562,,,,,,,,,,,,,,,,,,,
2004-11-09,245.52000427246094,,,,,,,,,,,,,,,,,,,
2004-11-10,246.0500030517578,,,,,,,,,,,,,,,,,,,
2004-11-11,248.32000732421875,,,,,,,,,,,,,,,,,,,
2004-11-12,249.1999969482422,,,,,,,,,,,,,,,,,,,
2004-11-15,248.88999938964844,,,,,,,,,,,,,,,,,,,
2004-11-16,247.24000549316406,,,,,,,,,,,,,,,,,,,
2004-11-17,249.4499969482422,,,,,,,,,,,,,,,,,,,
2004-11-18,249.5,,,,,,,,,,,,,,,,,,,
2004-11-19,247.61000061035156,,,,,,,,,,,,,,,,,,,
2004-11-22,246.32000732421875,,,,,,,,,,,,,,,,,,,
2004-11-23,246.7100067138672,,,,,,,,,,,,,,,,,,,
2004-11-24,246.39999389648438,,,,,,,,,,,,,,,,,,,
2004-11-25,248.1699981689453,,,,,,,,,,,,,,,,,,,
2004-11-26,247.77999877929688,,,,,,,,,,,,,,,,,,,
2004-11-29,247.52999877929688,,,,,,,,,,,,,,,,,,,
2004-11-30,246.50999450683594,,,,,,,,,,,,,,,,,,,
2004-12-01,249.2899932861328,,,,,,,,,,,,,,,,,,,
2004-12-02,250.32000732421875,,,,,,,,,,,,,,,,,,,
2004-12-03,249.74000549316406,,,,,,,,,,,,,,,,,,,
2004-12-06,248.5399932861328,,,,,,,,,,,,,,,,,,,
2004-12-07,249.44000244140625,,,,,,,,,,,,,,,,,,,
2004-12-08,248.97000122070312,,,,,,,,,,,,,,,,,,,
2004-12-09,247.19000244140625,,,,,,,,,,,,,,,,,,,
2004-12-10,248.17999267578125,,,,,,,,,,,,,,,,,,,
2004-12-13,250.0399932861328,,,,,,,,,,,,,,,,,,,
2004-12-14,250.30999755859375,,,,,,,,,,,,,,,,,,,
2004-12-15,250.17999267578125,,,,,,,,,,,,,,,,,,,
2004-12-16,251.08999633789062,,,,,,,,,,,,,,,,,,,
2004-12-17,249.1300048828125,,,,,,,,,,,,,,,,,,,
2004-12-20,250.2899932861328,,,,,,,,,,,,,,,,,,,
2004-12-21,249.77000427246094,,,,,,,,,,,,,,,,,,,
2004-12-22,250.91000366210938,,,,,,,,,,,,,,,,,,,
2004-12-23,250.97999572753906,,,,,,,,,,,,,,,,,,,
2004-12-27,250.83999633789062,,,,,,,,,,,,,,,,,,,
2004-12-28,251.08999633789062,,,,,,,,,,,,,,,,,,,
2004-12-29,251.02999877929688,,,,,,,,,,,,,,,,,,,
2004-12-30,251.02000427246094,,,,,,,,,,,,,,,,,,,
2005-01-03,252.5500030517578,,,,,,,,,,,,,,,,,,,
2005-01-04,253.5500030517578,,,,,,,,,,,,,,,,,,,
2005-01-05,251.85000610351562,,,,,,,,,,,,,,,,,,,
2005-01-06,253.08999633789062,,,,,,,,,,,,,,,,,,,
2005-01-07,254.72000122070312,,,,,,,,,,,,,,,,,,,
2005-01-10,254.6199951171875,,,,,,,,,,,,,,,,,,,
2005-01-11,252.72999572753906,,,,,,,,,,,,,,,,,,,
2005-01-12,250.7899932861328,,,,,,,,,,,,,,,,,,,
2005-01-13,251.72999572753906,,,,,,,,,,,,,,,,,,,
2005-01-14,252.99000549316406,,,,,,,,,,,,,,,,,,,
2005-01-17,254.02999877929688,,,,,,,,,,,,,,,,,,,
2005-01-18,254.27999877929688,,,,,,,,,,,,,,,,,,,
2005-01-19,254.72999572753906,,,,,,,,,,,,,,,,,,,
2005-01-20,253.69000244140625,,,,,,,,,,,,,,,,,,,
2005-01-21,253.4199981689453,,,,,,,,,,,,,,,,,,,
2005-01-24,253.27999877929688,,,,,,,,,,,,,,,,,,,
2005-01-25,254.94000244140625,,,,,,,,,,,,,,,,,,,
2005-01-26,255.02999877929688,,,,,,,,,,,,,,,,,,,
2005-01-27,256.1199951171875,,,,,,,,,,,,,,,,,,,
2005-01-28,255.13999938964844,,,,,,,,,,,,,,,,,,,
2005-01-31,256.8500061035156,,,,,,,,,,,,,,,,,,,
2005-02-01,258.8599853515625,,,,,,,,,,,,,,,,,,,
2005-02-02,259.6700134277344,,,,,,,,,,,,,,,,,,,
2005-02-03,259.5400085449219,,,,,,,,,,,,,,,,,,,
2005-02-04,261.9200134277344,,,,,,,,,,,,,,,,,,,
2005-02-07,263.32000732421875,,,,,,,,,,,,,,,,,,,
2005-02-08,263.80999755859375,,,,,,,,,,,,,,,,,,,
2005-02-09,263.3900146484375,,,,,,,,,,,,,,,,,,,
2005-02-10,263.1300048828125,,,,,,,,,,,,,,,,,,,
2005-02-11,265.5199890136719,,,,,,,,,,,,,,,,,,,
2005-02-14,265.9100036621094,,,,,,,,,,,,,,,,,,,
2005-02-15,266.9700012207031,,,,,,,,,,,,,,,,,,,
2005-02-16,265.3500061035156,,,,,,,,,,,,,,,,,,,
2005-02-17,265.6400146484375,,,,,,,,,,,,,,,,,,,
2005-02-18,266.010009765625,,,,,,,,,,,,,,,,,,,
2005-02-21,265.6600036621094,,,,,,,,,,,,,,,,,,,
2005-02-22,263.75,,,,,,,,,,,,,,,,,,,
2005-02-23,262.29998779296875,,,,,,,,,,,,,,,,,,,
2005-02-24,262.1400146484375,,,,,,,,,,,,,,,,,,,
2005-02-25,265.1400146484375,,,,,,,,,,,,,,,,,,,
2005-02-28,264.2900085449219,,,,,,,,,,,,,,,,,,,
2005-03-01,266.25,,,,,,,,,,,,,,,,,,,
2005-03-02,266.1600036621094,,,,,,,,,,,,,,,,,,,
2005-03-03,266.1499938964844,,,,,,,,,,,,,,,,,,,
2005-03-04,267.9100036621094,,,,,,,,,,,,,,,,,,,
2005-03-07,267.67999267578125,,,,,,,,,,,,,,,,,,,
2005-03-08,266.2099914550781,,,,,,,,,,,,,,,,,,,
2005-03-09,264.5899963378906,,,,,,,,,,,,,,,,,,,
2005-03-10,262.45001220703125,,,,,,,,,,,,,,,,,,,
2005-03-11,263.04998779296875,,,,,,,,,,,,,,,,,,,
2005-03-14,262.6600036621094,,,,,,,,,,,,,,,,,,,
2005-03-15,264.7900085449219,,,,,,,,,,,,,,,,,,,
2005-03-16,261.1199951171875,,,,,,,,,,,,,,,,,,,
2005-03-17,261.1199951171875,,,,,,,,,,,,,,,,,,,
2005-03-18,261.69000244140625,,,,,,,,,,,,,,,,,,,
2005-03-21,261.05999755859375,,,,,,,,,,,,,,,,,,,
2005-03-22,261.54998779296875,,,,,,,,,,,,,,,,,,,
2005-03-23,260.6600036621094,,,,,,,,,,,,,,,,,,,
2005-03-24,262.1700134277344,,,,,,,,,,,,,,,,,,,
2005-03-29,262.8900146484375,,,,,,,,,,,,,,,,,,,
2005-03-30,262.0899963378906,,,,,,,,,,,,,,,,,,,
2005-03-31,262.19000244140625,,,,,,,,,,,,,,,,,,,
2005-04-01,263.42999267578125,,,,,,,,,,,,,,,,,,,
2005-04-04,262.260009765625,,,,,,,,,,,,,,,,,,,
2005-04-05,264.4700012207031,,,,,,,,,,,,,,,,,,,
2005-04-06,265.5199890136719,,,,,,,,,,,,,,,,,,,
2005-04-07,266.30999755859375,,,,,,,,,,,,,,,,,,,
2005-04-08,266.8900146484375,,,,,,,,,,,,,,,,,,,
2005-04-11,266.32000732421875,,,,,,,,,,,,,,,,,,,
2005-04-12,265.4200134277344,,,,,,,,,,,,,,,,,,,
2005-04-13,266.6499938964844,,,,,,,,,,,,,,,,,,,
2005-04-14,266.010009765625,,,,,,,,,,,,,,,,,,,
2005-04-15,261.8500061035156,,,,,,,,,,,,,,,,,,,
2005-04-18,257.2799987792969,,,,,,,,,,,,,,,,,,,
2005-04-19,259.04998779296875,,,,,,,,,,,,,,,,,,,
2005-04-20,257.6600036621094,,,,,,,,,,,,,,,,,,,
2005-04-21,257.2799987792969,,,,,,,,,,,,,,,,,,,
2005-04-22,259.2699890136719,,,,,,,,,,,,,,,,,,,
2005-04-25,260.45001220703125,,,,,,,,,,,,,,,,,,,
2005-04-26,259.5199890136719,,,,,,,,,,,,,,,,,,,
2005-04-27,255.99000549316406,,,,,,,,,,,,,,,,,,,
2005-04-28,255.6300048828125,,,,,,,,,,,,,,,,,,,
2005-04-29,256.05999755859375,,,,,,,,,,,,,,,,,,,
2005-05-02,256.8299865722656,,,,,,,,,,,,,,,,,,,
2005-05-03,257.9599914550781,,,,,,,,,,,,,,,,,,,
2005-05-04,259.2900085449219,,,,,,,,,,,,,,,,,,,
2005-05-05,260.7699890136719,,,,,,,,,,,,,,,,,,,
2005-05-06,261.8999938964844,,,,,,,,,,,,,,,,,,,
2005-05-09,261.010009765625,,,,,,,,,,,,,,,,,,,
2005-05-10,259.1099853515625,,,,,,,,,,,,,,,,,,,
2005-05-11,258.54998779296875,,,,,,,,,,,,,,,,,,,
2005-05-12,260.1300048828125,,,,,,,,,,,,,,,,,,,
2005-05-13,260.1499938964844,,,,,,,,,,,,,,,,,,,
2005-05-16,259.05999755859375,,,,,,,,,,,,,,,,,,,
2005-05-17,259.32000732421875,,,,,,,,,,,,,,,,,,,
2005-05-18,259.1199951171875,,,,,,,,,,,,,,,,,,,
2005-05-19,263.5199890136719,,,,,,,,,,,,,,,,,,,
2005-05-20,263.75,,,,,,,,,,,,,,,,,,,
2005-05-23,264.8399963378906,,,,,,,,,,,,,,,,,,,
2005-05-24,264.6300048828125,,,,,,,,,,,,,,,,,,,
2005-05-25,264.4800109863281,,,,,,,,,,,,,,,,,,,
2005-05-26,266.3299865722656,,,,,,,,,,,,,,,,,,,
2005-05-27,266.1000061035156,,,,,,,,,,,,,,,,,,,
2005-05-30,267.3699951171875,,,,,,,,,,,,,,,,,,,
2005-05-31,267.2900085449219,,,,,,,,,,,,,,,,,,,
2005-06-01,270.8699951171875,,,,,,,,,,,,,,,,,,,
2005-06-02,270.8299865722656,,,,,,,,,,,,,,,,,,,
2005-06-03,270.25,,,,,,,,,,,,,,,,,,,
2005-06-06,269.3999938964844,,,,,,,,,,,,,,,,,,,
2005-06-07,272.57000732421875,,,,,,,,,,,,,,,,,,,
2005-06-08,271.9200134277344,,,,,,,,,,,,,,,,,,,
2005-06-09,271.9800109863281,,,,,,,,,,,,,,,,,,,
2005-06-10,273.6300048828125,,,,,,,,,,,,,,,,,,,
2005-06-13,274.7200012207031,,,,,,,,,,,,,,,,,,,
2005-06-14,275.1000061035156,,,,,,,,,,,,,,,,,,,
2005-06-15,273.989990234375,,,,,,,,,,,,,,,,,,,
2005-06-16,275.510009765625,,,,,,,,,,,,,,,,,,,
2005-06-17,275.8699951171875,,,,,,,,,,,,,,,,,,,
2005-06-20,275.7799987792969,,,,,,,,,,,,,,,,,,,
2005-06-21,277.1000061035156,,,,,,,,,,,,,,,,,,,
2005-06-22,277.4200134277344,,,,,,,,,,,,,,,,,,,
2005-06-23,278.5899963378906,,,,,,,,,,,,,,,,,,,
2005-06-24,276.32000732421875,,,,,,,,,,,,,,,,,,,
2005-06-27,273.6400146484375,,,,,,,,,,,,,,,,,,,
2005-06-28,275.9700012207031,,,,,,,,,,,,,,,,,,,
2005-06-29,276.7900085449219,,,,,,,,,,,,,,,,,,,
2005-06-30,275.9200134277344,,,,,,,,,,,,,,,,,,,
2005-07-01,278.07000732421875,,,,,,,,,,,,,,,,,,,
2005-07-04,278.760009765625,,,,,,,,,,,,,,,,,,,
2005-07-05,278.1400146484375,,,,,,,,,,,,,,,,,,,
2005-07-06,279.7799987792969,,,,,,,,,,,,,,,,,,,
2005-07-07,274.69000244140625,,,,,,,,,,,,,,,,,,,
2005-07-08,278.4700012207031,,,,,,,,,,,,,,,,,,,
2005-07-11,279.92999267578125,,,,,,,,,,,,,,,,,,,
2005-07-12,278.8599853515625,,,,,,,,,,,,,,,,,,,
2005-07-13,280.4599914550781,,,,,,,,,,,,,,,,,,,
2005-07-14,281.739990234375,,,,,,,,,,,,,,,,,,,
2005-07-15,281.2300109863281,,,,,,,,,,,,,,,,,,,
2005-07-18,280.57000732421875,,,,,,,,,,,,,,,,,,,
2005-07-19,281.6700134277344,,,,,,,,,,,,,,,,,,,
2005-07-20,281.05999755859375,,,,,,,,,,,,,,,,,,,
2005-07-21,281.4599914550781,,,,,,,,,,,,,,,,,,,
2005-07-22,281.6600036621094,,,,,,,,,,,,,,,,,,,
2005-07-25,282.8299865722656,,,,,,,,,,,,,,,,,,,
2005-07-26,283.0,,,,,,,,,,,,,,,,,,,
2005-07-27,283.7900085449219,,,,,,,,,,,,,,,,,,,
2005-07-28,285.20001220703125,,,,,,,,,,,,,,,,,,,
2005-07-29,285.0299987792969,,,,,,,,,,,,,,,,,,,
2005-08-01,285.29998779296875,,,,,,,,,,,,,,,,,,,
2005-08-02,287.44000244140625,,,,,,,,,,,,,,,,,,,
2005-08-03,287.0899963378906,,,,,,,,,,,,,,,,,,,
2005-08-04,284.92999267578125,,,,,,,,,,,,,,,,,,,
2005-08-05,283.8500061035156,,,,,,,,,,,,,,,,,,,
2005-08-08,285.6199951171875,,,,,,,,,,,,,,,,,,,
2005-08-09,287.3599853515625,,,,,,,,,,,,,,,,,,,
2005-08-10,289.760009765625,,,,,,,,,,,,,,,,,,,
2005-08-11,288.8500061035156,,,,,,,,,,,,,,,,,,,
2005-08-12,288.20001220703125,,,,,,,,,,,,,,,,,,,
2005-08-15,288.0799865722656,,,,,,,,,,,,,,,,,,,
2005-08-16,287.3999938964844,,,,,,,,,,,,,,,,,,,
